Vehicle_ID,Manufacturer,Model,Year,,,,,,Price_USD,,,,,,Units_Sold_2024
1787,Toyota,Lexus UX 300e,2019,,,,,,"$39,521.93",,,,,,10805
1788,Acura,ZDX (with GM Ultium),2023,,,,,,"$40,438.27",,,,,,14042
1789,Rimac,Nevera,2025,,,,,,"$70,157.42",,,,,,14281
1790,Jaguar,I-PACE,2022,,,,,,"$35,978.45",,,,,,1233
1791,Citroen,Ami,2020,,,,,,"$63,693.82",,,,,,19667
1792,Great Wall Motors,ORA Lightning Cat,2021,,,,,,"$113,298.94",,,,,,18138
1793,Audi,Q4 e-tron,2018,,,,,,"$119,624.50",,,,,,8029
1794,Ford,Explorer EV (Europe),2015,,,,,,"$128,963.45",,,,,,9794
1795,Ferrari,SF90 Stradale (PHEV),2016,,,,,,"$118,666.30",,,,,,11711
1796,Renault,5 E-Tech,2023,,,,,,"$134,970.22",,,,,,7128
1797,BYD,Dolphin,2022,,,,,,"$97,341.44",,,,,,18661
1798,Cadillac,Optiq (upcoming),2016,,,,,,"$111,310.34",,,,,,6750
1799,Kia,EV9,2019,,,,,,"$107,291.13",,,,,,19082
1800,Great Wall Motors,ORA Good Cat,2020,,,,,,"$115,003.58",,,,,,11019
1801,Faraday Future,FF 91,2017,,,,,,"$133,031.49",,,,,,6897
1802,Jeep,Recon (upcoming),2022,,,,,,"$143,969.60",,,,,,7877
1803,Audi,Q4 e-tron,2023,,,,,,"$90,057.78",,,,,,15984
1804,Kia,EV9,2023,,,,,,"$109,822.96",,,,,,578
1805,Peugeot,e-3008,2022,,,,,,"$90,190.21",,,,,,3852
1806,Li Auto,L8,2018,,,,,,"$66,069.96",,,,,,3146
1807,Renault,Kangoo E-Tech,2025,,,,,,"$44,938.27",,,,,,12217
1808,Opel,Mokka-e,2015,,,,,,"$39,339.97",,,,,,1155
1809,Changan,Q05,2025,,,,,,"$51,371.76",,,,,,11965
1810,Faraday Future,FF 91,2025,,,,,,"$111,222.71",,,,,,11666
1811,Lotus,Evija,2021,,,,,,"$94,599.71",,,,,,239
1812,Toyota,bZ4X,2015,,,,,,"$106,230.35",,,,,,18604
1813,Geely,Geometry A,2019,,,,,,"$139,700.76",,,,,,12774
1814,MG,MG4 Electric,2020,,,,,,"$117,535.17",,,,,,16599
1815,NIO,EC6,2024,,,,,,"$125,611.67",,,,,,2706
1816,Jeep,Recon (upcoming),2025,,,,,,"$127,201.44",,,,,,8940
1817,BYD,Seagull,2018,,,,,,"$140,944.12",,,,,,11226
1818,Rivian,R1S,2022,,,,,,"$54,729.30",,,,,,14052
1819,Subaru,Solterra,2023,,,,,,"$61,220.49",,,,,,7960
1820,Toyota,bZ4X,2016,,,,,,"$31,370.15",,,,,,1514
1821,Ferrari,SF90 Stradale (PHEV),2021,,,,,,"$58,468.60",,,,,,13797
1822,Great Wall Motors,ORA Ballet Cat,2016,,,,,,"$35,015.60",,,,,,16416
1823,Canoo,MPDV,2018,,,,,,"$65,684.76",,,,,,2730
1824,Chevrolet,Volt (PHEV),2025,,,,,,"$139,406.73",,,,,,506
1825,Subaru,Solterra,2020,,,,,,"$44,805.94",,,,,,18991
1826,Changan,SL03,2022,,,,,,"$38,038.16",,,,,,4607
1827,Jaguar,I-PACE,2024,,,,,,"$63,161.33",,,,,,17866
1828,Citroen,Ami,2019,,,,,,"$73,450.53",,,,,,18805
1829,Opel,Grandland Electric,2020,,,,,,"$138,881.54",,,,,,10827
1830,MG,MG ES5,2024,,,,,,"$133,478.74",,,,,,6299
1831,Fisker,Pear (upcoming),2023,,,,,,"$60,437.90",,,,,,7597
1832,Acura,ZDX (with GM Ultium),2018,,,,,,"$96,882.30",,,,,,12706
1833,Volvo,EX30,2020,,,,,,"$110,195.57",,,,,,7398
1834,Honda,Honda e (discontinued),2021,,,,,,"$120,591.61",,,,,,17787
1835,Maserati,Grecale Folgore,2024,,,,,,"$94,968.16",,,,,,1686
1836,Cadillac,Optiq (upcoming),2020,,,,,,"$79,626.79",,,,,,12851
1837,Geely,Geometry C,2019,,,,,,"$91,408.33",,,,,,11070
1838,Skoda,Enyaq,2018,,,,,,"$75,627.07",,,,,,19577
1839,Genesis,G80 Electric,2016,,,,,,"$87,162.94",,,,,,6721
1840,Ferrari,Roma PHEV,2017,,,,,,"$126,947.65",,,,,,11717
1841,Volkswagen,ID.7,2024,,,,,,"$146,020.29",,,,,,1700
1842,Rivian,EDV (Electric Delivery Van),2024,,,,,,"$78,136.27",,,,,,7424
1843,Tesla,Model Y,2024,,,,,,"$135,594.57",,,,,,1591
1844,VinFast,VF 9,2019,,,,,,"$87,465.18",,,,,,321
1845,Mercedes-Benz,EQE SUV,2020,,,,,,"$146,931.18",,,,,,18256
1846,Lamborghini,Lanzador (upcoming EV),2023,,,,,,"$100,811.01",,,,,,3048
1847,Dacia,Bigster EV (upcoming),2023,,,,,,"$123,082.30",,,,,,17019
1848,Lucid Motors,Lucid DreamDrive,2016,,,,,,"$125,664.43",,,,,,9844
1849,Zeekr,Zeekr 001,2018,,,,,,"$32,326.34",,,,,,694
1850,Skoda,Enyaq,2025,,,,,,"$73,988.88",,,,,,2233
1851,Toyota,Lexus RZ,2021,,,,,,"$72,661.41",,,,,,13049
1852,Great Wall Motors,ORA Ballet Cat,2020,,,,,,"$98,743.79",,,,,,13038
1853,Dacia,Jogger Hybrid,2021,,,,,,"$147,338.79",,,,,,17417
1854,MG,MG ZS EV,2024,,,,,,"$42,822.89",,,,,,4231
1855,Audi,A6 e-tron (upcoming),2017,,,,,,"$116,504.46",,,,,,8803
1856,Genesis,GV70 Electric,2022,,,,,,"$145,759.98",,,,,,14536
1857,Mazda,MX-30,2015,,,,,,"$133,105.37",,,,,,19097
1858,Mercedes-Benz,EQS SUV,2017,,,,,,"$51,338.07",,,,,,14229
1859,VinFast,VF 9,2022,,,,,,"$66,685.99",,,,,,19778
1860,BYD,Dolphin,2016,,,,,,"$92,223.29",,,,,,7418
1861,Maserati,Grecale Folgore,2025,,,,,,"$105,178.11",,,,,,15824
1862,Great Wall Motors,ORA Lightning Cat,2017,,,,,,"$146,280.66",,,,,,7235
1863,VinFast,VFe34 (discontinued),2018,,,,,,"$105,543.49",,,,,,3724
1864,Porsche,Macan EV,2021,,,,,,"$69,391.06",,,,,,7299
1865,Pininfarina,Battista,2022,,,,,,"$145,539.26",,,,,,2700
1866,Polestar,Polestar 2,2017,,,,,,"$85,796.80",,,,,,18440
1867,Ferrari,SF90 Stradale (PHEV),2025,,,,,,"$133,759.83",,,,,,10645
1868,Honda,Honda e (discontinued),2015,,,,,,"$104,309.18",,,,,,8770
1869,Volvo,C40 Recharge,2019,,,,,,"$132,440.60",,,,,,7288
1870,Changan,SL03,2018,,,,,,"$59,552.80",,,,,,1653
1871,Volvo,EX90,2019,,,,,,"$142,008.56",,,,,,7920
1872,Fisker,Ocean,2020,,,,,,"$45,848.28",,,,,,16339
1873,Faraday Future,FF 91,2025,,,,,,"$128,138.36",,,,,,5120
1874,Canoo,Pickup,2016,,,,,,"$122,483.37",,,,,,698
1875,Dacia,Jogger Hybrid,2019,,,,,,"$134,938.34",,,,,,14163
1876,Porsche,Macan EV,2019,,,,,,"$79,262.08",,,,,,14174
1877,Rimac,Nevera,2015,,,,,,"$67,519.30",,,,,,11747
1878,Genesis,G80 Electric,2024,,,,,,"$55,892.63",,,,,,3581
1879,Hyundai,Ioniq 6,2021,,,,,,"$88,271.06",,,,,,12803
1880,Jaguar,I-PACE,2018,,,,,,"$118,063.09",,,,,,11485
1881,Chevrolet,Equinox EV,2021,,,,,,"$51,131.67",,,,,,18152
1882,Skoda,Elroq (upcoming),2019,,,,,,"$80,397.00",,,,,,7272
1883,Opel,Mokka-e,2024,,,,,,"$60,636.39",,,,,,12698
1884,Honda,Honda e (discontinued),2015,,,,,,"$38,205.37",,,,,,1488
1885,Mini,Mini Aceman,2020,,,,,,"$40,728.58",,,,,,11452
1886,Fisker,Pear (upcoming),2020,,,,,,"$87,853.32",,,,,,3547
1887,VinFast,VF 7,2021,,,,,,"$31,513.83",,,,,,11043
1888,Nissan,Leaf,2020,,,,,,"$100,337.90",,,,,,16711
1889,Volkswagen,ID.5,2021,,,,,,"$122,632.69",,,,,,2604
1890,Volvo,EX30,2017,,,,,,"$89,006.23",,,,,,13525
1891,Toyota,Lexus RZ,2021,,,,,,"$92,624.27",,,,,,13245
1892,Tesla,Model 3,2017,,,,,,"$75,869.00",,,,,,12090
1893,Ferrari,Ferrari EV (2025+),2015,,,,,,"$90,820.92",,,,,,17768
1894,Porsche,Macan EV,2024,,,,,,"$88,309.70",,,,,,4605
1895,XPeng,X9,2020,,,,,,"$48,635.13",,,,,,17832
1896,Lucid Motors,Lucid DreamDrive,2016,,,,,,"$74,038.95",,,,,,4997
1897,Skoda,Enyaq Coupe,2025,,,,,,"$102,513.93",,,,,,16428
1898,Peugeot,e-208,2016,,,,,,"$131,639.87",,,,,,18094
1899,Opel,Corsa-e,2019,,,,,,"$41,188.36",,,,,,3393
1900,Tesla,Model X,2016,,,,,,"$83,392.11",,,,,,18760
1901,Toyota,bZ4X,2021,,,,,,"$38,305.08",,,,,,15525
1902,Citroen,ë-C4,2022,,,,,,"$84,599.27",,,,,,17211
1903,Tesla,Cybertruck,2018,,,,,,"$146,360.46",,,,,,2320
1904,NIO,ET5,2018,,,,,,"$142,836.38",,,,,,2870
1905,Chevrolet,Bolt EV,2015,,,,,,"$124,416.65",,,,,,9204
1906,Mazda,Mazda EV (upcoming models),2022,,,,,,"$106,337.96",,,,,,397
1907,Polestar,Polestar 5 (upcoming),2016,,,,,,"$30,471.45",,,,,,19513
1908,Faraday Future,FF 91,2015,,,,,,"$98,848.13",,,,,,3041
1909,Mazda,Mazda EV (upcoming models),2016,,,,,,"$57,293.95",,,,,,12256
1910,Volvo,XC40 Recharge,2022,,,,,,"$73,223.17",,,,,,13245
1911,Rivian,EDV (Electric Delivery Van),2021,,,,,,"$84,763.44",,,,,,5071
1912,MG,MG ES5,2017,,,,,,"$75,133.90",,,,,,18134
1913,Mini,Mini Electric,2019,,,,,,"$54,090.98",,,,,,192
1914,BYD,Atto 3,2025,,,,,,"$45,035.45",,,,,,18261
1915,Lucid Motors,Lucid Gravity,2019,,,,,,"$142,640.58",,,,,,7777
1916,Mini,Mini Electric,2022,,,,,,"$119,683.58",,,,,,781
1917,Porsche,Cayenne Electric (upcoming),2015,,,,,,"$119,981.51",,,,,,18410
1918,VinFast,VF 8,2024,,,,,,"$30,144.88",,,,,,12303
1919,GMC,Hummer EV Pickup,2025,,,,,,"$53,597.06",,,,,,15276
1920,Polestar,Polestar 5 (upcoming),2020,,,,,,"$38,618.60",,,,,,17244
1921,XPeng,G9,2016,,,,,,"$48,664.88",,,,,,16604
1922,Rimac,Nevera,2021,,,,,,"$47,681.03",,,,,,11248
1923,VinFast,VFe34 (discontinued),2017,,,,,,"$139,381.12",,,,,,18601
1924,Mercedes-Benz,EQE,2020,,,,,,"$112,055.30",,,,,,17764
1925,MG,MG ZS EV,2016,,,,,,"$81,130.28",,,,,,10942
1926,Seat,Avenger,2024,,,,,,"$139,181.55",,,,,,11676
1927,Kia,Niro EV,2015,,,,,,"$86,155.45",,,,,,7089
1928,Lucid Motors,Lucid Gravity,2023,,,,,,"$68,336.99",,,,,,18718
1929,Cadillac,Celestiq,2022,,,,,,"$145,400.46",,,,,,2109
1930,Skoda,Enyaq,2021,,,,,,"$72,617.56",,,,,,9557
1931,Mercedes-Benz,EQB,2018,,,,,,"$144,748.88",,,,,,18304
1932,MG,MG ES5,2018,,,,,,"$86,604.38",,,,,,13984
1933,Citroen,ë-Spacetourer,2023,,,,,,"$37,686.41",,,,,,2272
1934,Skoda,Elroq (upcoming),2017,,,,,,"$69,149.66",,,,,,638
1935,BYD,Han EV,2015,,,,,,"$45,458.56",,,,,,14804
1936,Volkswagen,ID.4,2020,,,,,,"$138,529.75",,,,,,6707
1937,Jaguar,I-PACE,2024,,,,,,"$43,422.87",,,,,,12632
1938,Great Wall Motors,ORA Ballet Cat,2025,,,,,,"$63,413.78",,,,,,15214
1939,Nissan,Ariya,2019,,,,,,"$117,464.18",,,,,,5569
1940,Tesla,Cybertruck,2017,,,,,,"$32,179.01",,,,,,4003
1941,Mercedes-Benz,EQE SUV,2020,,,,,,"$125,182.00",,,,,,9966
1942,Fisker,Pear (upcoming),2015,,,,,,"$50,922.82",,,,,,10800
1943,Canoo,Pickup,2020,,,,,,"$114,494.92",,,,,,17416
1944,Nissan,Leaf,2015,,,,,,"$101,161.07",,,,,,7215
1945,Seat,Avenger,2019,,,,,,"$118,374.27",,,,,,3505
1946,Lucid Motors,Lucid Gravity,2024,,,,,,"$86,128.31",,,,,,12748
1947,Lamborghini,Lanzador (upcoming EV),2023,,,,,,"$43,083.57",,,,,,12319
1948,Tesla,Cybertruck,2018,,,,,,"$90,910.48",,,,,,9200
1949,Kia,Soul EV,2018,,,,,,"$133,236.00",,,,,,1593
1950,Rivian,EDV (Electric Delivery Van),2025,,,,,,"$47,464.06",,,,,,8460
1951,Ferrari,Roma PHEV,2021,,,,,,"$86,431.68",,,,,,9738
1952,Rimac,Nevera,2025,,,,,,"$131,999.88",,,,,,11251
1953,Genesis,GV70 Electric,2019,,,,,,"$33,719.11",,,,,,16899
1954,Acura,ZDX (with GM Ultium),2022,,,,,,"$132,608.64",,,,,,2360
1955,Great Wall Motors,ORA Ballet Cat,2019,,,,,,"$144,629.42",,,,,,15259
1956,Kia,Niro EV,2020,,,,,,"$94,152.18",,,,,,9257
1957,Polestar,Polestar 3,2021,,,,,,"$69,963.68",,,,,,12864
1958,Lucid Motors,Lucid Air,2022,,,,,,"$64,169.22",,,,,,8050
1959,Great Wall Motors,ORA Lightning Cat,2016,,,,,,"$100,219.21",,,,,,4875
1960,Chevrolet,Silverado EV,2016,,,,,,"$61,856.27",,,,,,3531
1961,Ferrari,SF90 Stradale (PHEV),2025,,,,,,"$117,890.29",,,,,,5040
1962,Ford,F-150 Lightning,2025,,,,,,"$80,309.56",,,,,,11144
1963,Pininfarina,Battista,2017,,,,,,"$89,810.28",,,,,,4485
1964,Li Auto,L8,2024,,,,,,"$92,345.83",,,,,,13896
1965,Nissan,Leaf,2025,,,,,,"$70,459.04",,,,,,15146
1966,Renault,Megane E-Tech,2020,,,,,,"$131,801.21",,,,,,3752
1967,Porsche,Taycan,2023,,,,,,"$106,223.17",,,,,,19968
1968,Jaguar,I-PACE,2020,,,,,,"$80,148.36",,,,,,14564
1969,Toyota,bZ4X,2022,,,,,,"$94,976.85",,,,,,16991
1970,Peugeot,e-208,2016,,,,,,"$61,042.35",,,,,,16091
1971,Tesla,Cybertruck,2021,,,,,,"$144,096.94",,,,,,11855
1972,Rivian,R1S,2023,,,,,,"$94,361.13",,,,,,10422
1973,Changan,Deepal S07,2015,,,,,,"$48,378.38",,,,,,13141
1974,Renault,Megane E-Tech,2025,,,,,,"$70,992.01",,,,,,13035
1975,MG,MG ZS EV,2018,,,,,,"$149,934.83",,,,,,5708
1976,Volkswagen,ID.7,2025,,,,,,"$77,869.15",,,,,,18224
1977,Lotus,Emeya,2015,,,,,,"$123,533.34",,,,,,15313
1978,Kia,Soul EV,2022,,,,,,"$147,005.03",,,,,,9623
1979,Hyundai,Kona Electric,2020,,,,,,"$86,277.82",,,,,,12197
1980,Ford,E-Transit,2025,,,,,,"$104,132.83",,,,,,11943
1981,VinFast,VFe34 (discontinued),2022,,,,,,"$134,178.73",,,,,,5472
1982,Ford,Explorer EV (Europe),2025,,,,,,"$49,891.62",,,,,,9559
1983,VinFast,VF 8,2016,,,,,,"$123,717.20",,,,,,19920
1984,NIO,ET7,2025,,,,,,"$68,427.68",,,,,,17070
1985,GMC,Hummer EV SUV,2023,,,,,,"$55,372.67",,,,,,11648
1986,Honda,Honda Prologue,2020,,,,,,"$61,012.45",,,,,,2966
1987,BMW,iX3,2023,,,,,,"$60,034.24",,,,,,19544
1988,Canoo,Lifestyle Vehicle,2016,,,,,,"$109,921.01",,,,,,272
1989,Ford,F-150 Lightning,2025,,,,,,"$143,792.52",,,,,,18823
1990,Great Wall Motors,ORA Ballet Cat,2016,,,,,,"$126,523.85",,,,,,9656
1991,Jeep,Grand Cherokee 4xe (PHEV),2022,,,,,,"$148,400.00",,,,,,1553
1992,Fisker,Ocean,2024,,,,,,"$130,671.10",,,,,,15106
1993,Pininfarina,Battista,2019,,,,,,"$145,977.14",,,,,,19046
1994,Rivian,R1S,2015,,,,,,"$84,441.41",,,,,,16906
1995,Nissan,Leaf,2017,,,,,,"$87,422.04",,,,,,11801
1996,Lamborghini,Lanzador (upcoming EV),2017,,,,,,"$37,452.30",,,,,,991
1997,Volvo,XC40 Recharge,2021,,,,,,"$65,941.09",,,,,,16123
1998,Maserati,GranTurismo Folgore,2025,,,,,,"$72,257.27",,,,,,17812
1999,Tesla,Model Y,2023,,,,,,"$125,753.56",,,,,,16733
2000,MG,MG ES5,2021,,,,,,"$141,611.08",,,,,,5614
2001,Lotus,Evija,2023,,,,,,"$103,614.33",,,,,,16433
2002,Seat,Avenger,2022,,,,,,"$110,381.86",,,,,,5491
2003,Peugeot,e-2008,2015,,,,,,"$147,619.53",,,,,,17746
2004,Mini,Mini Cooper SE,2017,,,,,,"$116,685.03",,,,,,14340
2005,Peugeot,e-208,2021,,,,,,"$105,995.44",,,,,,4229
2006,Mahindra,XUV400,2015,,,,,,"$86,377.95",,,,,,5577
2007,Fisker,Pear (upcoming),2015,,,,,,"$117,218.51",,,,,,7305
2008,VinFast,VF 9,2022,,,,,,"$146,527.92",,,,,,13098
2009,Changan,SL03,2023,,,,,,"$31,219.10",,,,,,7479
2010,Porsche,Macan EV,2024,,,,,,"$102,274.52",,,,,,13868
2011,Polestar,Polestar 4,2020,,,,,,"$80,609.50",,,,,,2789
2012,Dacia,Jogger Hybrid,2018,,,,,,"$58,958.87",,,,,,8118
2013,Zeekr,Zeekr 001,2020,,,,,,"$110,839.03",,,,,,10684
2014,Changan,SL03,2017,,,,,,"$85,296.88",,,,,,19050
2015,Mazda,Mazda EV (upcoming models),2022,,,,,,"$33,050.17",,,,,,2719
2016,Jaguar,I-PACE,2023,,,,,,"$97,098.09",,,,,,12024
2017,Faraday Future,FF 91,2022,,,,,,"$38,916.71",,,,,,3032
2018,BYD,Dolphin,2019,,,,,,"$34,843.22",,,,,,6634
2019,MG,MG4 Electric,2019,,,,,,"$59,036.69",,,,,,314
2020,Seat,Avenger,2024,,,,,,"$130,259.58",,,,,,1270
2021,Dacia,Jogger Hybrid,2020,,,,,,"$63,877.57",,,,,,7755
2022,Rimac,Nevera,2021,,,,,,"$123,807.42",,,,,,12022
2023,Audi,e-tron GT,2018,,,,,,"$137,099.25",,,,,,3800
2024,Ford,Mustang Mach-E,2017,,,,,,"$149,271.84",,,,,,19737
2025,Lamborghini,Revuelto (PHEV),2024,,,,,,"$44,042.07",,,,,,7109
2026,Rimac,Nevera,2023,,,,,,"$48,192.54",,,,,,9843
2027,Seat,Avenger,2022,,,,,,"$138,229.57",,,,,,1171
2028,Canoo,Lifestyle Vehicle,2016,,,,,,"$136,482.50",,,,,,2510
2029,Lotus,Emeya,2021,,,,,,"$120,135.50",,,,,,6847
2030,XPeng,P7,2018,,,,,,"$146,690.38",,,,,,6159
2031,GMC,Hummer EV SUV,2018,,,,,,"$71,444.40",,,,,,19811
2032,Dacia,Jogger Hybrid,2018,,,,,,"$119,062.74",,,,,,8989
2033,BMW,iX1,2021,,,,,,"$33,674.50",,,,,,17750
2034,Lotus,Evija,2018,,,,,,"$101,973.44",,,,,,4632
2035,BYD,Atto 3,2020,,,,,,"$122,315.52",,,,,,7707
2036,Mahindra,XUV400,2023,,,,,,"$58,862.47",,,,,,10197
2037,Li Auto,L9,2023,,,,,,"$57,706.59",,,,,,11311
2038,Ferrari,Roma PHEV,2022,,,,,,"$30,584.51",,,,,,14398
2039,Maserati,Grecale Folgore,2019,,,,,,"$94,681.79",,,,,,2927
2040,Cadillac,Lyriq,2021,,,,,,"$115,113.27",,,,,,12444
2041,Citroen,ë-Spacetourer,2018,,,,,,"$135,274.20",,,,,,11605
2042,Li Auto,MEGA,2015,,,,,,"$144,633.73",,,,,,19236
2043,Toyota,Lexus UX 300e,2017,,,,,,"$126,350.58",,,,,,10644
2044,Acura,ZDX (with GM Ultium),2015,,,,,,"$102,547.12",,,,,,13495
2045,VinFast,VF 8,2015,,,,,,"$52,658.33",,,,,,18691
2046,Dacia,Bigster EV (upcoming),2016,,,,,,"$103,566.80",,,,,,15596
2047,Seat,Avenger,2021,,,,,,"$43,469.52",,,,,,9324
2048,Citroen,ë-Spacetourer,2024,,,,,,"$115,391.86",,,,,,15938
2049,Hyundai,Kona Electric,2015,,,,,,"$115,452.34",,,,,,18555
2050,Lamborghini,Lanzador (upcoming EV),2016,,,,,,"$136,923.23",,,,,,6618
2051,Rivian,R1S,2017,,,,,,"$109,012.19",,,,,,10672
2052,Toyota,Lexus UX 300e,2022,,,,,,"$97,244.12",,,,,,19481
2053,Audi,e-tron,2022,,,,,,"$66,083.61",,,,,,16542
2054,BMW,iX1,2022,,,,,,"$88,736.73",,,,,,7902
2055,Renault,Kangoo E-Tech,2019,,,,,,"$36,780.73",,,,,,3106
2056,Hyundai,Kona Electric,2023,,,,,,"$100,266.71",,,,,,11815
2057,Rivian,EDV (Electric Delivery Van),2018,,,,,,"$66,892.66",,,,,,6190
2058,Peugeot,e-5008,2015,,,,,,"$127,289.11",,,,,,14242
2059,Volvo,C40 Recharge,2015,,,,,,"$136,716.24",,,,,,14260
2060,Renault,Scenic E-Tech,2023,,,,,,"$71,713.58",,,,,,10376
2061,Volkswagen,ID.6,2022,,,,,,"$91,179.74",,,,,,114
2062,Lucid Motors,Lucid Gravity,2020,,,,,,"$146,996.23",,,,,,12744
2063,Honda,Honda Prologue,2017,,,,,,"$103,414.52",,,,,,12487
2064,Pininfarina,Battista,2021,,,,,,"$77,965.45",,,,,,18833
2065,Nissan,Leaf,2020,,,,,,"$122,048.30",,,,,,4244
2066,Maserati,GranTurismo Folgore,2021,,,,,,"$137,425.14",,,,,,3342
2067,Volvo,C40 Recharge,2022,,,,,,"$113,151.16",,,,,,14607
2068,Toyota,bZ4X,2018,,,,,,"$94,488.74",,,,,,4190
2069,Genesis,G80 Electric,2023,,,,,,"$42,123.32",,,,,,18722
2070,NIO,ET5,2025,,,,,,"$117,348.77",,,,,,15190
2071,Mini,Mini Electric,2021,,,,,,"$84,036.26",,,,,,4351
2072,Lamborghini,Revuelto (PHEV),2025,,,,,,"$102,862.66",,,,,,7799
2073,Kia,EV6,2024,,,,,,"$123,525.29",,,,,,17170
2074,Acura,ZDX (with GM Ultium),2021,,,,,,"$41,234.44",,,,,,11743
2075,GMC,Hummer EV Pickup,2015,,,,,,"$86,364.33",,,,,,14475
2076,Rivian,EDV (Electric Delivery Van),2025,,,,,,"$140,034.46",,,,,,13590
2077,Zeekr,Zeekr 009,2018,,,,,,"$36,429.04",,,,,,6685
2078,Mini,Mini Cooper SE,2018,,,,,,"$108,817.41",,,,,,16547
2079,Toyota,Lexus UX 300e,2018,,,,,,"$41,524.59",,,,,,750
2080,Geely,Geometry A,2017,,,,,,"$96,914.46",,,,,,2993
2081,Zeekr,Zeekr 001,2024,,,,,,"$79,780.04",,,,,,8091
2082,Toyota,Lexus RZ,2021,,,,,,"$112,639.94",,,,,,10668
2083,MG,MG ZS EV,2025,,,,,,"$83,100.25",,,,,,16464
2084,Geely,Geometry C,2018,,,,,,"$104,276.36",,,,,,16760
2085,Genesis,G80 Electric,2019,,,,,,"$56,674.96",,,,,,6116
2086,Skoda,Enyaq Coupe,2021,,,,,,"$92,533.56",,,,,,22
2087,Jeep,Wrangler 4xe (PHEV),2018,,,,,,"$118,158.64",,,,,,11076
2088,Citroen,ë-C4,2024,,,,,,"$96,149.90",,,,,,1455
2089,VinFast,VF 8,2016,,,,,,"$45,722.66",,,,,,16895
2090,Rimac,Nevera,2015,,,,,,"$92,238.99",,,,,,3102
2091,Hyundai,Ioniq 6,2023,,,,,,"$102,910.26",,,,,,12244
2092,Fisker,Pear (upcoming),2016,,,,,,"$99,166.60",,,,,,15827
2093,Maserati,Grecale Folgore,2025,,,,,,"$120,145.63",,,,,,3323
2094,Zeekr,Zeekr 001,2017,,,,,,"$53,365.59",,,,,,1354
2095,BMW,iX,2022,,,,,,"$92,658.04",,,,,,13088
2096,Audi,e-tron GT,2021,,,,,,"$140,022.00",,,,,,3057
2097,Jaguar,I-PACE,2023,,,,,,"$137,906.09",,,,,,19945
2098,Lucid Motors,Lucid Air,2017,,,,,,"$139,833.04",,,,,,11168
2099,Zeekr,Zeekr 001,2015,,,,,,"$78,547.36",,,,,,4619
2100,Rivian,R1S,2015,,,,,,"$142,970.97",,,,,,17731
2101,Audi,A6 e-tron (upcoming),2022,,,,,,"$97,670.76",,,,,,10892
2102,Chevrolet,Silverado EV,2017,,,,,,"$101,294.52",,,,,,8450
2103,Cadillac,Celestiq,2016,,,,,,"$73,090.41",,,,,,17486
2104,Changan,Deepal S07,2021,,,,,,"$41,487.15",,,,,,9617
2105,Dacia,Bigster EV (upcoming),2023,,,,,,"$145,431.60",,,,,,12787
2106,Volkswagen,ID.2all,2023,,,,,,"$92,651.21",,,,,,13535
2107,Genesis,GV60,2016,,,,,,"$128,582.41",,,,,,6759
2108,Dacia,Jogger Hybrid,2020,,,,,,"$70,988.53",,,,,,10122
2109,NIO,ET7,2022,,,,,,"$48,023.85",,,,,,3900
2110,Toyota,Lexus RZ,2021,,,,,,"$47,929.64",,,,,,18961
2111,Honda,Honda e (discontinued),2018,,,,,,"$106,881.03",,,,,,8691
2112,Faraday Future,FF 91,2025,,,,,,"$95,278.98",,,,,,17396
2113,Volvo,XC40 Recharge,2018,,,,,,"$108,377.23",,,,,,17017
2114,Citroen,ë-Spacetourer,2018,,,,,,"$63,868.89",,,,,,4708
2115,Peugeot,e-5008,2025,,,,,,"$68,631.57",,,,,,6113
2116,Nissan,Ariya,2015,,,,,,"$93,272.08",,,,,,12414
2117,Chevrolet,Equinox EV,2017,,,,,,"$113,555.61",,,,,,15487
2118,Rivian,R1T,2025,,,,,,"$102,501.27",,,,,,1129
2119,Mazda,MX-30,2019,,,,,,"$44,613.74",,,,,,19578
2120,Subaru,Solterra,2022,,,,,,"$125,483.60",,,,,,7441
2121,Toyota,Lexus UX 300e,2022,,,,,,"$33,018.07",,,,,,16263
2122,Peugeot,e-3008,2023,,,,,,"$87,139.51",,,,,,16355
2123,Honda,e:Ny1,2022,,,,,,"$64,615.92",,,,,,10534
2124,Lamborghini,Revuelto (PHEV),2022,,,,,,"$117,820.30",,,,,,16265
2125,Tesla,Model Y,2015,,,,,,"$30,447.82",,,,,,3936
2126,VinFast,VFe34 (discontinued),2017,,,,,,"$90,413.44",,,,,,7061
2127,Rivian,R1T,2015,,,,,,"$149,796.00",,,,,,1063
2128,Maserati,GranTurismo Folgore,2018,,,,,,"$70,806.21",,,,,,10134
2129,Fisker,Ocean,2017,,,,,,"$86,121.91",,,,,,7389
2130,Honda,Honda e (discontinued),2023,,,,,,"$141,085.96",,,,,,2400
2131,Polestar,Polestar 5 (upcoming),2024,,,,,,"$79,213.58",,,,,,17028
2132,Great Wall Motors,ORA Lightning Cat,2020,,,,,,"$130,013.90",,,,,,769
2133,Genesis,GV80 Electric,2017,,,,,,"$102,936.67",,,,,,3079
2134,Hyundai,Ioniq 5,2024,,,,,,"$52,011.44",,,,,,19170
2135,Tesla,Model S,2015,,,,,,"$142,052.30",,,,,,19752
2136,Hyundai,Ioniq 6,2022,,,,,,"$103,571.63",,,,,,19137
2137,XPeng,P7,2015,,,,,,"$66,666.32",,,,,,14379
