Brand,Model_Name,Year,Price_USD,Units_Sold_2024,battery_capacity_kwh,range_km,efficiency_wh_per_km,fast_charging_power_kw_dc,Vehicle_ID,efficiency_km_per_kwh
Audi,e-tron GT,2022.0,136510.43,12915.0,,,,,340.0,
Audi,e-tron GT,2021.0,124951.17,12732.0,,,,,547.0,
Audi,e-tron GT,2015.0,50841.1,6472.0,,,,,552.0,
Audi,e-tron GT,2019.0,47089.01,19609.0,,,,,835.0,
Audi,e-tron GT,2020.0,99475.02,7465.0,,,,,849.0,
Audi,e-tron GT,2024.0,69708.08,2659.0,,,,,889.0,
Audi,e-tron GT,2021.0,121453.05,9925.0,,,,,967.0,
Audi,e-tron GT,2022.0,142053.35,12020.0,,,,,1042.0,
Audi,e-tron GT,2018.0,104888.14,5247.0,,,,,1091.0,
Audi,e-tron GT,2021.0,148210.8,11112.0,,,,,1241.0,
Audi,e-tron GT,2018.0,46074.06,19384.0,,,,,1338.0,
Audi,e-tron GT,2018.0,137099.25,3800.0,,,,,2023.0,
Audi,e-tron GT,2021.0,140022.0,3057.0,,,,,2096.0,
Audi,e-tron GT,2021.0,113761.62,9845.0,,,,,2464.0,
Audi,e-tron GT,2021.0,39484.19,3931.0,,,,,2534.0,
Audi,e-tron GT,2015.0,103250.88,14206.0,,,,,2940.0,
Rivian,R1S,2022.0,117553.5,2199.0,,,,,77.0,
Rivian,R1S,2016.0,149917.52,6877.0,,,,,174.0,
Rivian,R1S,2019.0,104948.67,17401.0,,,,,440.0,
Rivian,R1S,2022.0,44251.93,5023.0,,,,,493.0,
Rivian,R1S,2023.0,116305.09,12908.0,,,,,691.0,
Rivian,R1S,2020.0,75533.29,716.0,,,,,953.0,
Rivian,R1S,2023.0,101490.77,12648.0,,,,,1157.0,
Rivian,R1S,2020.0,85125.42,4897.0,,,,,1195.0,
Rivian,R1S,2021.0,61058.15,18499.0,,,,,1351.0,
Rivian,R1S,2020.0,140714.88,4508.0,,,,,1380.0,
Rivian,R1S,2024.0,92630.48,4672.0,,,,,1456.0,
Rivian,R1S,2020.0,68672.3,12263.0,,,,,1498.0,
Rivian,R1S,2019.0,104935.85,3604.0,,,,,1639.0,
Rivian,R1S,2018.0,122613.44,6163.0,,,,,1684.0,
Rivian,R1S,2016.0,97214.34,15060.0,,,,,1782.0,
Rivian,R1S,2022.0,54729.3,14052.0,,,,,1818.0,
Rivian,R1S,2023.0,94361.13,10422.0,,,,,1972.0,
Rivian,R1S,2015.0,84441.41,16906.0,,,,,1994.0,
Rivian,R1S,2017.0,109012.19,10672.0,,,,,2051.0,
Rivian,R1S,2015.0,142970.97,17731.0,,,,,2100.0,
Rivian,R1S,2019.0,124504.43,6131.0,,,,,2292.0,
Rivian,R1S,2019.0,75038.73,19450.0,,,,,2896.0,
Rivian,R1S,2016.0,99914.52,783.0,,,,,2908.0,
Rivian,R1S,2018.0,105479.5,13906.0,,,,,2961.0,
Rivian,R1S,2023.0,76853.14,8825.0,,,,,2979.0,
Hyundai,Kona Electric,2021.0,100375.81,1685.0,,,,,78.0,
Hyundai,Kona Electric,2025.0,79990.41,15825.0,,,,,114.0,
Hyundai,Kona Electric,2016.0,112981.63,1174.0,,,,,348.0,
Hyundai,Kona Electric,2025.0,55143.07,3174.0,,,,,560.0,
Hyundai,Kona Electric,2016.0,40150.21,4470.0,,,,,591.0,
Hyundai,Kona Electric,2015.0,114909.11,11734.0,,,,,650.0,
Hyundai,Kona Electric,2015.0,39529.43,6096.0,,,,,890.0,
Hyundai,Kona Electric,2020.0,86277.82,12197.0,,,,,1979.0,
Hyundai,Kona Electric,2015.0,115452.34,18555.0,,,,,2049.0,
Hyundai,Kona Electric,2023.0,100266.71,11815.0,,,,,2056.0,
Hyundai,Kona Electric,2015.0,48843.62,15190.0,,,,,2270.0,
Opel,Grandland Electric,2024.0,62792.45,13132.0,,,,,80.0,
Opel,Grandland Electric,2015.0,42493.23,2907.0,,,,,209.0,
Opel,Grandland Electric,2017.0,134693.18,19006.0,,,,,421.0,
Opel,Grandland Electric,2017.0,109964.47,7616.0,,,,,548.0,
Opel,Grandland Electric,2021.0,74958.17,6965.0,,,,,561.0,
Opel,Grandland Electric,2020.0,51480.67,10170.0,,,,,754.0,
Opel,Grandland Electric,2021.0,97420.37,9549.0,,,,,810.0,
Opel,Grandland Electric,2015.0,120692.83,15548.0,,,,,984.0,
Opel,Grandland Electric,2019.0,134169.32,7530.0,,,,,1070.0,
Opel,Grandland Electric,2021.0,107505.8,19271.0,,,,,1407.0,
Opel,Grandland Electric,2023.0,107155.2,2208.0,,,,,1515.0,
Opel,Grandland Electric,2020.0,138881.54,10827.0,,,,,1829.0,
Opel,Grandland Electric,2016.0,49752.59,17361.0,,,,,2506.0,
Opel,Grandland Electric,2016.0,145561.53,13402.0,,,,,2513.0,
Opel,Grandland Electric,2017.0,47246.35,11493.0,,,,,2572.0,
Opel,Grandland Electric,2022.0,100558.76,12609.0,,,,,2588.0,
Opel,Grandland Electric,2022.0,116001.34,234.0,,,,,2592.0,
Opel,Grandland Electric,2016.0,40719.9,1475.0,,,,,2601.0,
Opel,Grandland Electric,2022.0,129135.71,11705.0,,,,,2991.0,
Ford,Mustang Mach-E,2016.0,48889.11,5158.0,,,,,81.0,
Ford,Mustang Mach-E,2019.0,134899.07,3575.0,,,,,636.0,
Ford,Mustang Mach-E,2019.0,108995.26,7904.0,,,,,1008.0,
Ford,Mustang Mach-E,2020.0,82877.95,13212.0,,,,,1058.0,
Ford,Mustang Mach-E,2016.0,118822.63,10469.0,,,,,1566.0,
Ford,Mustang Mach-E,2021.0,146603.88,1929.0,,,,,1772.0,
Ford,Mustang Mach-E,2017.0,149271.84,19737.0,,,,,2024.0,
Ford,Mustang Mach-E,2016.0,81094.29,18631.0,,,,,2217.0,
Ford,Mustang Mach-E,2022.0,102572.9,12375.0,,,,,2303.0,
Lotus,Evija,2019.0,66170.32,14111.0,,,,,83.0,
Lotus,Evija,2023.0,125253.36,395.0,,,,,185.0,
Lotus,Evija,2015.0,80415.6,11006.0,,,,,408.0,
Lotus,Evija,2025.0,68327.9,6509.0,,,,,453.0,
Lotus,Evija,2023.0,120876.03,17011.0,,,,,725.0,
Lotus,Evija,2021.0,114809.51,17706.0,,,,,848.0,
Lotus,Evija,2015.0,47218.38,12698.0,,,,,872.0,
Lotus,Evija,2016.0,35282.23,16972.0,,,,,1022.0,
Lotus,Evija,2025.0,76946.32,10629.0,,,,,1079.0,
Lotus,Evija,2015.0,44535.19,2065.0,,,,,1161.0,
Lotus,Evija,2022.0,122736.31,19285.0,,,,,1201.0,
Lotus,Evija,2021.0,123620.65,4744.0,,,,,1397.0,
Lotus,Evija,2019.0,134180.69,2771.0,,,,,1746.0,
Lotus,Evija,2021.0,94599.71,239.0,,,,,1811.0,
Lotus,Evija,2023.0,103614.33,16433.0,,,,,2001.0,
Lotus,Evija,2018.0,101973.44,4632.0,,,,,2034.0,
Lotus,Evija,2020.0,117415.69,18168.0,,,,,2454.0,
Lotus,Evija,2018.0,111405.69,3832.0,,,,,2496.0,
Lotus,Evija,2020.0,140321.99,8425.0,,,,,2651.0,
Lotus,Evija,2019.0,105337.0,5875.0,,,,,2710.0,
Lotus,Evija,2016.0,129649.85,12299.0,,,,,3005.0,
Volkswagen,ID.6,2023.0,133411.72,14066.0,,,,,84.0,
Volkswagen,ID.6,2018.0,82646.27,15902.0,,,,,314.0,
Volkswagen,ID.6,2017.0,45565.95,6745.0,,,,,704.0,
Volkswagen,ID.6,2017.0,83071.42,12273.0,,,,,1688.0,
Volkswagen,ID.6,2021.0,34418.3,8045.0,,,,,1756.0,
Volkswagen,ID.6,2022.0,91179.74,114.0,,,,,2061.0,
XPeng,P5,2019.0,143713.72,13121.0,,,,,85.0,
XPeng,P5,2021.0,39922.33,17306.0,,,,,152.0,
XPeng,P5,2024.0,95951.12,19869.0,,,,,288.0,
XPeng,P5,2021.0,56273.78,6756.0,,,,,735.0,
XPeng,P5,2024.0,138713.37,18765.0,,,,,1218.0,
XPeng,P5,2020.0,103396.27,16620.0,,,,,1292.0,
XPeng,P5,2016.0,41161.13,19121.0,,,,,1758.0,
XPeng,P5,2023.0,115441.78,2221.0,,,,,1759.0,
XPeng,P5,2022.0,90480.45,14893.0,,,,,2305.0,
XPeng,P5,2022.0,148873.52,6979.0,,,,,2514.0,
XPeng,P5,2023.0,95333.16,16521.0,,,,,2757.0,
XPeng,P5,2018.0,30014.46,13594.0,,,,,2849.0,
Hyundai,Ioniq 7 (upcoming),2019.0,105986.96,4839.0,,,,,86.0,
Hyundai,Ioniq 7 (upcoming),2022.0,44244.82,2978.0,,,,,246.0,
Hyundai,Ioniq 7 (upcoming),2018.0,37559.12,11117.0,,,,,388.0,
Hyundai,Ioniq 7 (upcoming),2023.0,63500.51,19391.0,,,,,400.0,
Hyundai,Ioniq 7 (upcoming),2020.0,89442.92,11820.0,,,,,982.0,
Hyundai,Ioniq 7 (upcoming),2015.0,109252.82,12103.0,,,,,1125.0,
Hyundai,Ioniq 7 (upcoming),2018.0,72201.03,16675.0,,,,,1475.0,
Hyundai,Ioniq 7 (upcoming),2022.0,56480.84,902.0,,,,,1581.0,
Hyundai,Ioniq 7 (upcoming),2019.0,112720.77,19486.0,,,,,2273.0,
Hyundai,Ioniq 7 (upcoming),2019.0,127678.89,19616.0,,,,,2633.0,
Hyundai,Ioniq 7 (upcoming),2020.0,123914.34,2811.0,,,,,2813.0,
Hyundai,Ioniq 7 (upcoming),2025.0,118326.64,650.0,,,,,3000.0,
Kia,Niro EV,2019.0,122741.77,10590.0,64.8,385.0,140.0,70.0,87.0,5.941358024691358
Kia,Niro EV,2020.0,88738.08,15003.0,64.8,385.0,140.0,70.0,169.0,5.941358024691358
Kia,Niro EV,2023.0,34769.4,6656.0,64.8,385.0,140.0,70.0,727.0,5.941358024691358
Kia,Niro EV,2019.0,100478.05,15512.0,64.8,385.0,140.0,70.0,750.0,5.941358024691358
Kia,Niro EV,2018.0,61940.89,19365.0,64.8,385.0,140.0,70.0,1123.0,5.941358024691358
Kia,Niro EV,2017.0,59972.8,3702.0,64.8,385.0,140.0,70.0,1270.0,5.941358024691358
Kia,Niro EV,2024.0,89190.75,1564.0,64.8,385.0,140.0,70.0,1406.0,5.941358024691358
Kia,Niro EV,2015.0,116770.4,3017.0,64.8,385.0,140.0,70.0,1561.0,5.941358024691358
Kia,Niro EV,2021.0,111527.69,14785.0,64.8,385.0,140.0,70.0,1697.0,5.941358024691358
Kia,Niro EV,2015.0,86155.45,7089.0,64.8,385.0,140.0,70.0,1927.0,5.941358024691358
Kia,Niro EV,2020.0,94152.18,9257.0,64.8,385.0,140.0,70.0,1956.0,5.941358024691358
Kia,Niro EV,2023.0,61333.09,7177.0,64.8,385.0,140.0,70.0,2608.0,5.941358024691358
Kia,Niro EV,2022.0,134031.68,16000.0,64.8,385.0,140.0,70.0,2609.0,5.941358024691358
Kia,Niro EV,2021.0,149154.47,7698.0,64.8,385.0,140.0,70.0,2763.0,5.941358024691358
Kia,Niro EV,2022.0,93696.17,2793.0,64.8,385.0,140.0,70.0,2953.0,5.941358024691358
Dacia,Jogger Hybrid,2023.0,92888.23,19591.0,,,,,90.0,
Dacia,Jogger Hybrid,2020.0,89282.63,2825.0,,,,,110.0,
Dacia,Jogger Hybrid,2025.0,131450.31,18318.0,,,,,229.0,
Dacia,Jogger Hybrid,2021.0,87542.19,11208.0,,,,,423.0,
Dacia,Jogger Hybrid,2020.0,92360.0,3210.0,,,,,490.0,
Dacia,Jogger Hybrid,2024.0,44853.79,17096.0,,,,,497.0,
Dacia,Jogger Hybrid,2019.0,48242.03,15386.0,,,,,881.0,
Dacia,Jogger Hybrid,2018.0,45955.45,450.0,,,,,1003.0,
Dacia,Jogger Hybrid,2025.0,76442.98,19951.0,,,,,1154.0,
Dacia,Jogger Hybrid,2023.0,52378.44,11542.0,,,,,1228.0,
Dacia,Jogger Hybrid,2017.0,81176.29,17536.0,,,,,1646.0,
Dacia,Jogger Hybrid,2018.0,52312.3,17531.0,,,,,1760.0,
Dacia,Jogger Hybrid,2021.0,147338.79,17417.0,,,,,1853.0,
Dacia,Jogger Hybrid,2019.0,134938.34,14163.0,,,,,1875.0,
Dacia,Jogger Hybrid,2018.0,58958.87,8118.0,,,,,2012.0,
Dacia,Jogger Hybrid,2020.0,63877.57,7755.0,,,,,2021.0,
Dacia,Jogger Hybrid,2018.0,119062.74,8989.0,,,,,2032.0,
Dacia,Jogger Hybrid,2020.0,70988.53,10122.0,,,,,2108.0,
Dacia,Jogger Hybrid,2018.0,148723.04,19140.0,,,,,2186.0,
Dacia,Jogger Hybrid,2015.0,93398.47,2255.0,,,,,2201.0,
Dacia,Jogger Hybrid,2022.0,89948.12,11481.0,,,,,2207.0,
Dacia,Jogger Hybrid,2017.0,133211.58,11158.0,,,,,2229.0,
Dacia,Jogger Hybrid,2017.0,60562.0,17681.0,,,,,2337.0,
Dacia,Jogger Hybrid,2015.0,147907.91,7806.0,,,,,2462.0,
Dacia,Jogger Hybrid,2020.0,100957.07,13593.0,,,,,2531.0,
Dacia,Jogger Hybrid,2016.0,34947.7,3140.0,,,,,2622.0,
Dacia,Jogger Hybrid,2024.0,61938.57,162.0,,,,,2691.0,
Dacia,Jogger Hybrid,2022.0,56065.48,6947.0,,,,,2948.0,
VinFast,VF 8,2016.0,116848.04,10165.0,,,,,91.0,
VinFast,VF 8,2023.0,35436.4,4580.0,,,,,120.0,
VinFast,VF 8,2023.0,123710.99,17911.0,,,,,256.0,
VinFast,VF 8,2018.0,144914.84,11831.0,,,,,414.0,
VinFast,VF 8,2017.0,95920.71,13822.0,,,,,621.0,
VinFast,VF 8,2019.0,48027.33,510.0,,,,,679.0,
VinFast,VF 8,2021.0,41961.51,18382.0,,,,,740.0,
VinFast,VF 8,2021.0,147010.55,10060.0,,,,,830.0,
VinFast,VF 8,2020.0,107500.99,17154.0,,,,,903.0,
VinFast,VF 8,2015.0,120006.24,14627.0,,,,,1543.0,
VinFast,VF 8,2025.0,68659.02,4581.0,,,,,1611.0,
VinFast,VF 8,2020.0,93841.4,19775.0,,,,,1681.0,
VinFast,VF 8,2019.0,102838.46,16471.0,,,,,1778.0,
VinFast,VF 8,2024.0,30144.88,12303.0,,,,,1918.0,
VinFast,VF 8,2016.0,123717.2,19920.0,,,,,1983.0,
VinFast,VF 8,2015.0,52658.33,18691.0,,,,,2045.0,
VinFast,VF 8,2016.0,45722.66,16895.0,,,,,2089.0,
VinFast,VF 8,2018.0,98961.34,12955.0,,,,,2664.0,
VinFast,VF 8,2021.0,31626.18,8254.0,,,,,2684.0,
Mercedes-Benz,EQB,2024.0,96544.89,16821.0,,,,,96.0,
Mercedes-Benz,EQB,2022.0,89468.11,4306.0,,,,,598.0,
Mercedes-Benz,EQB,2021.0,91975.96,9948.0,,,,,805.0,
Mercedes-Benz,EQB,2018.0,144748.88,18304.0,,,,,1931.0,
Mercedes-Benz,EQB,2024.0,42283.44,12761.0,,,,,2289.0,
Mercedes-Benz,EQB,2015.0,133646.9,9164.0,,,,,2299.0,
Zeekr,Zeekr 001,2018.0,77574.48,3246.0,,,,,97.0,
Zeekr,Zeekr 001,2018.0,108479.13,12090.0,,,,,546.0,
Zeekr,Zeekr 001,2023.0,105274.21,15876.0,,,,,730.0,
Zeekr,Zeekr 001,2023.0,111668.92,18444.0,,,,,831.0,
Zeekr,Zeekr 001,2023.0,47775.86,16658.0,,,,,1115.0,
Zeekr,Zeekr 001,2018.0,32326.34,694.0,,,,,1849.0,
Zeekr,Zeekr 001,2020.0,110839.03,10684.0,,,,,2013.0,
Zeekr,Zeekr 001,2024.0,79780.04,8091.0,,,,,2081.0,
Zeekr,Zeekr 001,2017.0,53365.59,1354.0,,,,,2094.0,
Zeekr,Zeekr 001,2015.0,78547.36,4619.0,,,,,2099.0,
Zeekr,Zeekr 001,2022.0,108085.62,19729.0,,,,,2245.0,
Zeekr,Zeekr 001,2015.0,124461.54,2599.0,,,,,2312.0,
Zeekr,Zeekr 001,2025.0,31509.22,11470.0,,,,,2424.0,
Zeekr,Zeekr 001,2024.0,129609.13,14555.0,,,,,2576.0,
Zeekr,Zeekr 001,2021.0,110005.01,14709.0,,,,,2597.0,
Zeekr,Zeekr 001,2025.0,50697.52,15792.0,,,,,2702.0,
Zeekr,Zeekr 001,2016.0,114250.52,4157.0,,,,,2952.0,
Genesis,GV80 Electric,2017.0,46655.12,7066.0,,,,,98.0,
Genesis,GV80 Electric,2019.0,106871.37,1860.0,,,,,227.0,
Genesis,GV80 Electric,2016.0,119538.07,17381.0,,,,,378.0,
Genesis,GV80 Electric,2024.0,44256.31,2936.0,,,,,578.0,
Genesis,GV80 Electric,2021.0,135220.69,2855.0,,,,,1438.0,
Genesis,GV80 Electric,2016.0,90848.0,12688.0,,,,,1442.0,
Genesis,GV80 Electric,2017.0,55298.47,16334.0,,,,,1674.0,
Genesis,GV80 Electric,2017.0,102936.67,3079.0,,,,,2133.0,
Genesis,GV80 Electric,2019.0,47508.83,4923.0,,,,,2225.0,
Genesis,GV80 Electric,2015.0,51956.69,16750.0,,,,,2279.0,
Genesis,GV80 Electric,2023.0,55826.21,7243.0,,,,,2338.0,
Genesis,GV80 Electric,2018.0,55490.12,14362.0,,,,,2351.0,
Genesis,GV80 Electric,2025.0,120829.71,18894.0,,,,,2653.0,
Genesis,GV80 Electric,2022.0,74478.92,5147.0,,,,,2823.0,
Genesis,GV80 Electric,2023.0,42757.43,14806.0,,,,,2914.0,
Genesis,GV80 Electric,2019.0,35807.6,8344.0,,,,,2918.0,
Genesis,GV80 Electric,2018.0,63814.09,6301.0,,,,,2972.0,
MG,MG4 Electric,2017.0,79988.11,16633.0,,,,,100.0,
MG,MG4 Electric,2025.0,97387.72,5243.0,,,,,1678.0,
MG,MG4 Electric,2018.0,147982.91,6562.0,,,,,1755.0,
MG,MG4 Electric,2020.0,117535.17,16599.0,,,,,1814.0,
MG,MG4 Electric,2019.0,59036.69,314.0,,,,,2019.0,
MG,MG4 Electric,2025.0,33754.03,10169.0,,,,,2267.0,
MG,MG4 Electric,2020.0,68352.92,7144.0,,,,,2342.0,
MG,MG4 Electric,2019.0,137367.83,9143.0,,,,,2690.0,
MG,MG4 Electric,2018.0,113294.97,3955.0,,,,,2822.0,
MG,MG4 Electric,2024.0,97494.53,13245.0,,,,,2935.0,
MG,MG4 Electric,2020.0,46160.23,10541.0,,,,,2971.0,
MG,MG4 Electric,2016.0,148993.26,5786.0,,,,,3022.0,
Chevrolet,Volt (PHEV),2023.0,87423.74,6605.0,,,,,102.0,
Chevrolet,Volt (PHEV),2023.0,108912.2,13094.0,,,,,164.0,
Chevrolet,Volt (PHEV),2024.0,148127.33,18142.0,,,,,323.0,
Chevrolet,Volt (PHEV),2021.0,144087.21,6622.0,,,,,356.0,
Chevrolet,Volt (PHEV),2021.0,32074.49,17739.0,,,,,1300.0,
Chevrolet,Volt (PHEV),2021.0,96057.48,9823.0,,,,,1432.0,
Chevrolet,Volt (PHEV),2024.0,114467.86,9188.0,,,,,1691.0,
Chevrolet,Volt (PHEV),2025.0,139406.73,506.0,,,,,1824.0,
Chevrolet,Volt (PHEV),2023.0,139549.21,18128.0,,,,,2505.0,
Chevrolet,Volt (PHEV),2020.0,87306.92,10084.0,,,,,2602.0,
Chevrolet,Volt (PHEV),2024.0,135418.32,960.0,,,,,2848.0,
Zeekr,Zeekr X,2023.0,66779.5,11552.0,,,,,105.0,
Zeekr,Zeekr X,2017.0,53531.92,18874.0,,,,,328.0,
Zeekr,Zeekr X,2016.0,113446.86,11642.0,,,,,371.0,
Zeekr,Zeekr X,2020.0,65989.08,17942.0,,,,,441.0,
Zeekr,Zeekr X,2024.0,54168.12,15424.0,,,,,553.0,
Zeekr,Zeekr X,2023.0,143995.72,510.0,,,,,863.0,
Zeekr,Zeekr X,2018.0,36659.25,16620.0,,,,,1480.0,
Zeekr,Zeekr X,2025.0,119345.97,12683.0,,,,,2326.0,
Zeekr,Zeekr X,2018.0,45983.11,13618.0,,,,,2384.0,
Zeekr,Zeekr X,2017.0,86401.31,11284.0,,,,,2540.0,
Zeekr,Zeekr X,2022.0,35431.1,11287.0,,,,,2874.0,
Zeekr,Zeekr 009,2025.0,126131.52,1140.0,,,,,106.0,
Zeekr,Zeekr 009,2015.0,101271.08,18650.0,,,,,624.0,
Zeekr,Zeekr 009,2024.0,136391.43,1762.0,,,,,767.0,
Zeekr,Zeekr 009,2015.0,121572.63,12396.0,,,,,1053.0,
Zeekr,Zeekr 009,2015.0,126194.58,3792.0,,,,,1087.0,
Zeekr,Zeekr 009,2022.0,66327.08,15105.0,,,,,1170.0,
Zeekr,Zeekr 009,2021.0,79140.51,7169.0,,,,,1786.0,
Zeekr,Zeekr 009,2018.0,36429.04,6685.0,,,,,2077.0,
Zeekr,Zeekr 009,2025.0,104422.93,18156.0,,,,,2156.0,
Zeekr,Zeekr 009,2020.0,37442.77,15979.0,,,,,2320.0,
Zeekr,Zeekr 009,2022.0,72912.54,2603.0,,,,,2716.0,
Zeekr,Zeekr 009,2024.0,36541.85,15900.0,,,,,2804.0,
Zeekr,Zeekr 009,2020.0,126025.02,9919.0,,,,,2924.0,
Volkswagen,ID.2all,2016.0,127261.59,5161.0,,,,,109.0,
Volkswagen,ID.2all,2021.0,132263.32,1523.0,,,,,249.0,
Volkswagen,ID.2all,2021.0,91938.64,16952.0,,,,,484.0,
Volkswagen,ID.2all,2015.0,134369.9,4583.0,,,,,745.0,
Volkswagen,ID.2all,2020.0,31674.02,15475.0,,,,,896.0,
Volkswagen,ID.2all,2024.0,106420.01,100.0,,,,,1039.0,
Volkswagen,ID.2all,2023.0,88149.47,12075.0,,,,,1589.0,
Volkswagen,ID.2all,2023.0,92651.21,13535.0,,,,,2106.0,
Volkswagen,ID.2all,2015.0,139205.71,11760.0,,,,,2162.0,
Volkswagen,ID.2all,2015.0,116502.32,10842.0,,,,,2863.0,
Volkswagen,ID.2all,2015.0,142589.43,19203.0,,,,,3017.0,
Subaru,Solterra,2022.0,68043.32,19260.0,,,,,111.0,
Subaru,Solterra,2021.0,106645.36,19848.0,,,,,133.0,
Subaru,Solterra,2016.0,49722.49,7597.0,,,,,167.0,
Subaru,Solterra,2016.0,144361.94,8806.0,,,,,189.0,
Subaru,Solterra,2020.0,56494.56,17984.0,,,,,267.0,
Subaru,Solterra,2023.0,37204.37,11828.0,,,,,298.0,
Subaru,Solterra,2020.0,86307.89,19583.0,,,,,374.0,
Subaru,Solterra,2015.0,65010.39,9104.0,,,,,375.0,
Subaru,Solterra,2019.0,90852.94,6594.0,,,,,519.0,
Subaru,Solterra,2018.0,147252.22,6214.0,,,,,524.0,
Subaru,Solterra,2025.0,90297.0,19819.0,,,,,537.0,
Subaru,Solterra,2018.0,66514.8,5955.0,,,,,602.0,
Subaru,Solterra,2020.0,76876.96,3309.0,,,,,630.0,
Subaru,Solterra,2017.0,84625.96,5594.0,,,,,673.0,
Subaru,Solterra,2020.0,54048.78,8019.0,,,,,768.0,
Subaru,Solterra,2019.0,123720.42,17423.0,,,,,774.0,
Subaru,Solterra,2018.0,94432.04,2732.0,,,,,800.0,
Subaru,Solterra,2019.0,149808.37,17398.0,,,,,995.0,
Subaru,Solterra,2025.0,76244.01,15516.0,,,,,1236.0,
Subaru,Solterra,2018.0,104436.5,15550.0,,,,,1240.0,
Subaru,Solterra,2019.0,56738.67,5163.0,,,,,1256.0,
Subaru,Solterra,2023.0,32497.15,11447.0,,,,,1272.0,
Subaru,Solterra,2024.0,43415.17,2095.0,,,,,1281.0,
Subaru,Solterra,2015.0,57073.06,11446.0,,,,,1288.0,
Subaru,Solterra,2016.0,100763.28,5098.0,,,,,1378.0,
Subaru,Solterra,2025.0,90622.66,17767.0,,,,,1437.0,
Subaru,Solterra,2016.0,149266.07,65.0,,,,,1448.0,
Subaru,Solterra,2018.0,117745.81,11717.0,,,,,1559.0,
Subaru,Solterra,2015.0,141099.55,1296.0,,,,,1585.0,
Subaru,Solterra,2015.0,116417.55,10332.0,,,,,1609.0,
Subaru,Solterra,2019.0,77451.35,7743.0,,,,,1706.0,
Subaru,Solterra,2017.0,134555.19,13476.0,,,,,1745.0,
Subaru,Solterra,2023.0,61220.49,7960.0,,,,,1819.0,
Subaru,Solterra,2020.0,44805.94,18991.0,,,,,1825.0,
Subaru,Solterra,2022.0,125483.6,7441.0,,,,,2120.0,
Subaru,Solterra,2015.0,39534.92,3063.0,,,,,2175.0,
Subaru,Solterra,2015.0,73442.04,3936.0,,,,,2213.0,
Subaru,Solterra,2023.0,76270.21,18897.0,,,,,2237.0,
Subaru,Solterra,2018.0,58888.54,863.0,,,,,2254.0,
Subaru,Solterra,2016.0,65307.45,7681.0,,,,,2258.0,
Subaru,Solterra,2019.0,93848.73,14990.0,,,,,2282.0,
Subaru,Solterra,2019.0,42690.33,5873.0,,,,,2336.0,
Subaru,Solterra,2019.0,96868.41,18123.0,,,,,2382.0,
Subaru,Solterra,2015.0,119339.11,5705.0,,,,,2434.0,
Subaru,Solterra,2024.0,68380.78,17565.0,,,,,2444.0,
Subaru,Solterra,2015.0,144721.18,4883.0,,,,,2532.0,
Subaru,Solterra,2022.0,59455.97,13604.0,,,,,2835.0,
Subaru,Solterra,2019.0,129006.91,8411.0,,,,,2917.0,
Subaru,Solterra,2015.0,145578.7,11927.0,,,,,2922.0,
Subaru,Solterra,2015.0,70271.91,17242.0,,,,,2963.0,
Subaru,Solterra,2023.0,84736.45,5782.0,,,,,2968.0,
Lucid Motors,Lucid DreamDrive,2023.0,50236.31,1349.0,,,,,113.0,
Lucid Motors,Lucid DreamDrive,2023.0,145115.74,1038.0,,,,,151.0,
Lucid Motors,Lucid DreamDrive,2017.0,73252.25,7672.0,,,,,180.0,
Lucid Motors,Lucid DreamDrive,2023.0,110882.93,11571.0,,,,,287.0,
Lucid Motors,Lucid DreamDrive,2025.0,106908.47,1024.0,,,,,317.0,
Lucid Motors,Lucid DreamDrive,2019.0,107068.83,16785.0,,,,,812.0,
Lucid Motors,Lucid DreamDrive,2020.0,148028.51,6292.0,,,,,884.0,
Lucid Motors,Lucid DreamDrive,2022.0,106007.59,15652.0,,,,,937.0,
Lucid Motors,Lucid DreamDrive,2019.0,56467.88,16701.0,,,,,1007.0,
Lucid Motors,Lucid DreamDrive,2019.0,71254.79,4413.0,,,,,1212.0,
Lucid Motors,Lucid DreamDrive,2017.0,79310.66,13117.0,,,,,1224.0,
Lucid Motors,Lucid DreamDrive,2019.0,44215.66,16274.0,,,,,1376.0,
Lucid Motors,Lucid DreamDrive,2021.0,83924.64,1893.0,,,,,1398.0,
Lucid Motors,Lucid DreamDrive,2016.0,125664.43,9844.0,,,,,1848.0,
Lucid Motors,Lucid DreamDrive,2016.0,74038.95,4997.0,,,,,1896.0,
Lucid Motors,Lucid DreamDrive,2025.0,40420.46,5922.0,,,,,2411.0,
Lucid Motors,Lucid DreamDrive,2015.0,135951.34,5561.0,,,,,2755.0,
Lucid Motors,Lucid DreamDrive,2024.0,93513.69,12376.0,,,,,2834.0,
Lucid Motors,Lucid DreamDrive,2015.0,137771.94,13514.0,,,,,2881.0,
Citroen,ë-Spacetourer,2023.0,83951.52,8135.0,,,,,116.0,
Citroen,ë-Spacetourer,2018.0,96249.52,16803.0,,,,,145.0,
Citroen,ë-Spacetourer,2015.0,89216.02,19664.0,,,,,346.0,
Citroen,ë-Spacetourer,2023.0,62995.5,10499.0,,,,,498.0,
Citroen,ë-Spacetourer,2016.0,101387.02,3251.0,,,,,644.0,
Citroen,ë-Spacetourer,2017.0,40159.09,10856.0,,,,,685.0,
Citroen,ë-Spacetourer,2024.0,91704.03,16484.0,,,,,802.0,
